"model_type","ppi_type","design","n","delta","emp_power","mc_se"
"glm_wrong","PPI","PPI_noncrossfit",150,0.45,0.304,0.0205710476155202
"glm_wrong","PPI","PPI_noncrossfit",150,0.45,0.304,0.0205710476155202
"glm_wrong","PPI","PPI_noncrossfit",150,0.5,0.352,0.0213586516428355
"glm_wrong","PPI","PPI_noncrossfit",150,0.5,0.352,0.0213586516428355
"glm_wrong","PPI","PPI_noncrossfit",150,0.5,0.352,0.0213586516428355
"glm_wrong","PPI","PPI_noncrossfit",150,0.55,0.41,0.0219954540757858
"glm_wrong","PPI","PPI_noncrossfit",150,0.55,0.41,0.0219954540757858
"glm_wrong","PPI","PPI_noncrossfit",150,0.55,0.41,0.0219954540757858
"glm_wrong","PPI","PPI_noncrossfit",150,0.6,0.468,0.0223148381127894
"glm_wrong","PPI","PPI_noncrossfit",150,0.6,0.468,0.0223148381127894
"glm_wrong","PPI","PPI_noncrossfit",150,0.6,0.468,0.0223148381127894
"glm_wrong","PPI","PPI_noncrossfit",200,0,0.05,0.00974679434480896
"glm_wrong","PPI","PPI_noncrossfit",200,0,0.05,0.00974679434480896
"glm_wrong","PPI","PPI_noncrossfit",200,0,0.05,0.00974679434480896
"glm_wrong","PPI","PPI_noncrossfit",200,0.05,0.058,0.0104533248299285
"glm_wrong","PPI","PPI_noncrossfit",200,0.05,0.058,0.0104533248299285
"glm_wrong","PPI","PPI_noncrossfit",200,0.05,0.058,0.0104533248299285
"glm_wrong","PPI","PPI_noncrossfit",200,0.1,0.068,0.0112584190719657
"glm_wrong","PPI","PPI_noncrossfit",200,0.1,0.068,0.0112584190719657
"glm_wrong","PPI","PPI_noncrossfit",200,0.1,0.068,0.0112584190719657
"glm_wrong","PPI","PPI_noncrossfit",200,0.15,0.074,0.0117067501895274
"glm_wrong","PPI","PPI_noncrossfit",200,0.15,0.074,0.0117067501895274
"glm_wrong","PPI","PPI_noncrossfit",200,0.15,0.074,0.0117067501895274
"glm_wrong","PPI","PPI_noncrossfit",200,0.2,0.102,0.0135348439222623
"glm_wrong","PPI","PPI_noncrossfit",200,0.2,0.102,0.0135348439222623
"glm_wrong","PPI","PPI_noncrossfit",200,0.2,0.102,0.0135348439222623
"glm_wrong","PPI","PPI_noncrossfit",200,0.25,0.14,0.0155177317930167
"glm_wrong","PPI","PPI_noncrossfit",200,0.25,0.14,0.0155177317930167
"glm_wrong","PPI","PPI_noncrossfit",200,0.25,0.14,0.0155177317930167
"glm_wrong","PPI","PPI_noncrossfit",200,0.3,0.186,0.0174013792556797
"glm_wrong","PPI","PPI_noncrossfit",200,0.3,0.186,0.0174013792556797
"glm_wrong","PPI","PPI_noncrossfit",200,0.3,0.186,0.0174013792556797
"glm_wrong","PPI","PPI_noncrossfit",200,0.35,0.24,0.0190997382181013
"glm_wrong","PPI","PPI_noncrossfit",200,0.35,0.24,0.0190997382181013
"glm_wrong","PPI","PPI_noncrossfit",200,0.35,0.24,0.0190997382181013
"glm_wrong","PPI","PPI_noncrossfit",200,0.4,0.286,0.0202091068580479
"glm_wrong","PPI","PPI_noncrossfit",200,0.4,0.286,0.0202091068580479
"glm_wrong","PPI","PPI_noncrossfit",200,0.4,0.286,0.0202091068580479
"glm_wrong","PPI","PPI_noncrossfit",200,0.45,0.342,0.0212149004239945
"glm_wrong","PPI","PPI_noncrossfit",200,0.45,0.342,0.0212149004239945
"glm_wrong","PPI","PPI_noncrossfit",200,0.45,0.342,0.0212149004239945
"glm_wrong","PPI","PPI_noncrossfit",200,0.5,0.41,0.0219954540757858
"glm_wrong","PPI","PPI_noncrossfit",200,0.5,0.41,0.0219954540757858
"glm_wrong","PPI","PPI_noncrossfit",200,0.5,0.41,0.0219954540757858
"glm_wrong","PPI","PPI_noncrossfit",200,0.55,0.46,0.0222890107452081
"glm_wrong","PPI","PPI_noncrossfit",200,0.55,0.46,0.0222890107452081
"glm_wrong","PPI","PPI_noncrossfit",200,0.55,0.46,0.0222890107452081
"glm_wrong","PPI","PPI_noncrossfit",200,0.6,0.524,0.0223349054173059
"glm_wrong","PPI","PPI_noncrossfit",200,0.6,0.524,0.0223349054173059
"glm_wrong","PPI","PPI_noncrossfit",200,0.6,0.524,0.0223349054173059
"glm_wrong","PPI","PPI_noncrossfit",300,0,0.034,0.00810481338464989
"glm_wrong","PPI","PPI_noncrossfit",300,0,0.034,0.00810481338464989
"glm_wrong","PPI","PPI_noncrossfit",300,0,0.034,0.00810481338464989
"glm_wrong","PPI","PPI_noncrossfit",300,0.05,0.04,0.00876356092008266
"glm_wrong","PPI","PPI_noncrossfit",300,0.05,0.04,0.00876356092008266
"glm_wrong","PPI","PPI_noncrossfit",300,0.05,0.04,0.00876356092008266
"glm_wrong","PPI","PPI_noncrossfit",300,0.1,0.06,0.0106207344378814
"glm_wrong","PPI","PPI_noncrossfit",300,0.1,0.06,0.0106207344378814
"glm_wrong","PPI","PPI_noncrossfit",300,0.1,0.06,0.0106207344378814
"glm_wrong","PPI","PPI_noncrossfit",300,0.15,0.084,0.0124051602166195
"glm_wrong","PPI","PPI_noncrossfit",300,0.15,0.084,0.0124051602166195
"glm_wrong","PPI","PPI_noncrossfit",300,0.15,0.084,0.0124051602166195
"glm_wrong","PPI","PPI_noncrossfit",300,0.2,0.126,0.0148407546977908
"glm_wrong","PPI","PPI_noncrossfit",300,0.2,0.126,0.0148407546977908
"glm_wrong","PPI","PPI_noncrossfit",300,0.2,0.126,0.0148407546977908
"glm_wrong","PPI","PPI_noncrossfit",300,0.25,0.168,0.0167198086113448
"glm_wrong","PPI","PPI_noncrossfit",300,0.25,0.168,0.0167198086113448
"glm_wrong","PPI","PPI_noncrossfit",300,0.25,0.168,0.0167198086113448
"glm_wrong","PPI","PPI_noncrossfit",300,0.3,0.216,0.0184034779321736
"glm_wrong","PPI","PPI_noncrossfit",300,0.3,0.216,0.0184034779321736
"glm_wrong","PPI","PPI_noncrossfit",300,0.3,0.216,0.0184034779321736
"glm_wrong","PPI","PPI_noncrossfit",300,0.35,0.296,0.0204148965219028
"glm_wrong","PPI","PPI_noncrossfit",300,0.35,0.296,0.0204148965219028
"glm_wrong","PPI","PPI_noncrossfit",300,0.35,0.296,0.0204148965219028
"glm_wrong","PPI","PPI_noncrossfit",300,0.4,0.384,0.021750586198997
"glm_wrong","PPI","PPI_noncrossfit",300,0.4,0.384,0.021750586198997
"glm_wrong","PPI","PPI_noncrossfit",300,0.4,0.384,0.021750586198997
"glm_wrong","PPI","PPI_noncrossfit",300,0.45,0.468,0.0223148381127894
"glm_wrong","PPI","PPI_noncrossfit",300,0.45,0.468,0.0223148381127894
"glm_wrong","PPI","PPI_noncrossfit",300,0.45,0.468,0.0223148381127894
"glm_wrong","PPI","PPI_noncrossfit",300,0.5,0.544,0.0222739309507774
"glm_wrong","PPI","PPI_noncrossfit",300,0.5,0.544,0.0222739309507774
"glm_wrong","PPI","PPI_noncrossfit",300,0.5,0.544,0.0222739309507774
"glm_wrong","PPI","PPI_noncrossfit",300,0.55,0.636,0.0215176206863119
"glm_wrong","PPI","PPI_noncrossfit",300,0.55,0.636,0.0215176206863119
"glm_wrong","PPI","PPI_noncrossfit",300,0.55,0.636,0.0215176206863119
"glm_wrong","PPI","PPI_noncrossfit",300,0.6,0.686,0.0207559148196364
"glm_wrong","PPI","PPI_noncrossfit",300,0.6,0.686,0.0207559148196364
"glm_wrong","PPI","PPI_noncrossfit",300,0.6,0.686,0.0207559148196364
"glm_wrong","PPI++","PPI++_crossfit",50,0,0.046,0.00936845771725528
"glm_wrong","PPI++","PPI++_crossfit",50,0,0.046,0.00936845771725528
"glm_wrong","PPI++","PPI++_crossfit",50,0.05,0.046,0.00936845771725528
"glm_wrong","PPI++","PPI++_crossfit",50,0.05,0.046,0.00936845771725528
"glm_wrong","PPI++","PPI++_crossfit",50,0.1,0.05,0.00974679434480896
"glm_wrong","PPI++","PPI++_crossfit",50,0.1,0.05,0.00974679434480896
"glm_wrong","PPI++","PPI++_crossfit",50,0.15,0.064,0.0109456840809517
"glm_wrong","PPI++","PPI++_crossfit",50,0.15,0.064,0.0109456840809517
"glm_wrong","PPI++","PPI++_crossfit",50,0.2,0.074,0.0117067501895274
"glm_wrong","PPI++","PPI++_crossfit",50,0.2,0.074,0.0117067501895274
"glm_wrong","PPI++","PPI++_crossfit",50,0.25,0.078,0.0119929979571415
"glm_wrong","PPI++","PPI++_crossfit",50,0.25,0.078,0.0119929979571415
"glm_wrong","PPI++","PPI++_crossfit",50,0.3,0.094,0.0130509769749241
"glm_wrong","PPI++","PPI++_crossfit",50,0.3,0.094,0.0130509769749241
"glm_wrong","PPI++","PPI++_crossfit",50,0.35,0.122,0.0146366662871024
"glm_wrong","PPI++","PPI++_crossfit",50,0.35,0.122,0.0146366662871024
"glm_wrong","PPI++","PPI++_crossfit",50,0.4,0.136,0.0153299706457645
"glm_wrong","PPI++","PPI++_crossfit",50,0.4,0.136,0.0153299706457645
"glm_wrong","PPI++","PPI++_crossfit",50,0.45,0.154,0.016142118820031
"glm_wrong","PPI++","PPI++_crossfit",50,0.45,0.154,0.016142118820031
"glm_wrong","PPI++","PPI++_crossfit",50,0.5,0.19,0.0175442298206561
"glm_wrong","PPI++","PPI++_crossfit",50,0.5,0.19,0.0175442298206561
"glm_wrong","PPI++","PPI++_crossfit",50,0.55,0.23,0.0188202019117755
"glm_wrong","PPI++","PPI++_crossfit",50,0.55,0.23,0.0188202019117755
"glm_wrong","PPI++","PPI++_crossfit",50,0.6,0.258,0.0195671152702691
"glm_wrong","PPI++","PPI++_crossfit",50,0.6,0.258,0.0195671152702691
"glm_wrong","PPI++","PPI++_crossfit",100,0,0.046,0.00936845771725528
"glm_wrong","PPI++","PPI++_crossfit",100,0,0.046,0.00936845771725528
"glm_wrong","PPI++","PPI++_crossfit",100,0.05,0.044,0.00917213170424411
"glm_wrong","PPI++","PPI++_crossfit",100,0.05,0.044,0.00917213170424411
"glm_wrong","PPI++","PPI++_crossfit",100,0.1,0.054,0.0101078187557949
"glm_wrong","PPI++","PPI++_crossfit",100,0.1,0.054,0.0101078187557949
"glm_wrong","PPI++","PPI++_crossfit",100,0.15,0.056,0.0102824121683582
"glm_wrong","PPI++","PPI++_crossfit",100,0.15,0.056,0.0102824121683582
"glm_wrong","PPI++","PPI++_crossfit",100,0.2,0.082,0.0122699633251286
"glm_wrong","PPI++","PPI++_crossfit",100,0.2,0.082,0.0122699633251286
"glm_wrong","PPI++","PPI++_crossfit",100,0.25,0.1,0.0134164078649987
"glm_wrong","PPI++","PPI++_crossfit",100,0.25,0.1,0.0134164078649987
"glm_wrong","PPI++","PPI++_crossfit",100,0.3,0.122,0.0146366662871024
"glm_wrong","PPI++","PPI++_crossfit",100,0.3,0.122,0.0146366662871024
"glm_wrong","PPI++","PPI++_crossfit",100,0.35,0.16,0.0163951212255354
"glm_wrong","PPI++","PPI++_crossfit",100,0.35,0.16,0.0163951212255354
"glm_wrong","PPI++","PPI++_crossfit",100,0.4,0.21,0.018215378118502
"glm_wrong","PPI++","PPI++_crossfit",100,0.4,0.21,0.018215378118502
"glm_wrong","PPI++","PPI++_crossfit",100,0.45,0.25,0.0193649167310371
"glm_wrong","PPI++","PPI++_crossfit",100,0.45,0.25,0.0193649167310371
"glm_wrong","PPI++","PPI++_crossfit",100,0.5,0.296,0.0204148965219028
"glm_wrong","PPI++","PPI++_crossfit",100,0.5,0.296,0.0204148965219028
"glm_wrong","PPI++","PPI++_crossfit",100,0.55,0.34,0.0211849002829846
"glm_wrong","PPI++","PPI++_crossfit",100,0.55,0.34,0.0211849002829846
"glm_wrong","PPI++","PPI++_crossfit",100,0.6,0.376,0.0216621328589777
"glm_wrong","PPI++","PPI++_crossfit",100,0.6,0.376,0.0216621328589777
"glm_wrong","PPI++","PPI++_crossfit",150,0,0.058,0.0104533248299285
"glm_wrong","PPI++","PPI++_crossfit",150,0,0.058,0.0104533248299285
"glm_wrong","PPI++","PPI++_crossfit",150,0.05,0.066,0.0111035129576184
"glm_wrong","PPI++","PPI++_crossfit",150,0.05,0.066,0.0111035129576184
"glm_wrong","PPI++","PPI++_crossfit",150,0.1,0.07,0.0114105214604767
"glm_wrong","PPI++","PPI++_crossfit",150,0.1,0.07,0.0114105214604767
"glm_wrong","PPI++","PPI++_crossfit",150,0.15,0.09,0.0127984374046209
"glm_wrong","PPI++","PPI++_crossfit",150,0.15,0.09,0.0127984374046209
"glm_wrong","PPI++","PPI++_crossfit",150,0.2,0.12,0.014532721699668
"glm_wrong","PPI++","PPI++_crossfit",150,0.2,0.12,0.014532721699668
"glm_wrong","PPI++","PPI++_crossfit",150,0.25,0.146,0.015791390059143
"glm_wrong","PPI++","PPI++_crossfit",150,0.25,0.146,0.015791390059143
"glm_wrong","PPI++","PPI++_crossfit",150,0.3,0.176,0.017030795636141
"glm_wrong","PPI++","PPI++_crossfit",150,0.3,0.176,0.017030795636141
"glm_wrong","PPI++","PPI++_crossfit",150,0.35,0.21,0.018215378118502
"glm_wrong","PPI++","PPI++_crossfit",150,0.35,0.21,0.018215378118502
"glm_wrong","PPI++","PPI++_crossfit",150,0.4,0.256,0.0195173768729304
"glm_wrong","PPI++","PPI++_crossfit",150,0.4,0.256,0.0195173768729304
"glm_wrong","PPI++","PPI++_crossfit",150,0.45,0.302,0.0205327056181108
"glm_wrong","PPI++","PPI++_crossfit",150,0.45,0.302,0.0205327056181108
"glm_wrong","PPI++","PPI++_crossfit",150,0.5,0.352,0.0213586516428355
"glm_wrong","PPI++","PPI++_crossfit",150,0.5,0.352,0.0213586516428355
"glm_wrong","PPI++","PPI++_crossfit",150,0.55,0.418,0.0220579237463547
"glm_wrong","PPI++","PPI++_crossfit",150,0.55,0.418,0.0220579237463547
"glm_wrong","PPI++","PPI++_crossfit",150,0.6,0.484,0.0223492281745925
"glm_wrong","PPI++","PPI++_crossfit",150,0.6,0.484,0.0223492281745925
"glm_wrong","PPI++","PPI++_crossfit",200,0,0.036,0.0083311463797007
"glm_wrong","PPI++","PPI++_crossfit",200,0,0.036,0.0083311463797007
"glm_wrong","PPI++","PPI++_crossfit",200,0.05,0.034,0.00810481338464989
"glm_wrong","PPI++","PPI++_crossfit",200,0.05,0.034,0.00810481338464989
"glm_wrong","PPI++","PPI++_crossfit",200,0.1,0.056,0.0102824121683582
"glm_wrong","PPI++","PPI++_crossfit",200,0.1,0.056,0.0102824121683582
"glm_wrong","PPI++","PPI++_crossfit",200,0.15,0.076,0.0118510759005248
"glm_wrong","PPI++","PPI++_crossfit",200,0.15,0.076,0.0118510759005248
"glm_wrong","PPI++","PPI++_crossfit",200,0.2,0.1,0.0134164078649987
"glm_wrong","PPI++","PPI++_crossfit",200,0.2,0.1,0.0134164078649987
"glm_wrong","PPI++","PPI++_crossfit",200,0.25,0.152,0.0160559023415067
"glm_wrong","PPI++","PPI++_crossfit",200,0.25,0.152,0.0160559023415067
"glm_wrong","PPI++","PPI++_crossfit",200,0.3,0.212,0.0182787308093314
"glm_wrong","PPI++","PPI++_crossfit",200,0.3,0.212,0.0182787308093314
"glm_wrong","PPI++","PPI++_crossfit",200,0.35,0.262,0.0196649942791754
"glm_wrong","PPI++","PPI++_crossfit",200,0.35,0.262,0.0196649942791754
"glm_wrong","PPI++","PPI++_crossfit",200,0.4,0.326,0.0209630150503214
"glm_wrong","PPI++","PPI++_crossfit",200,0.4,0.326,0.0209630150503214
"glm_wrong","PPI++","PPI++_crossfit",200,0.45,0.374,0.0216390387956582
"glm_wrong","PPI++","PPI++_crossfit",200,0.45,0.374,0.0216390387956582
"glm_wrong","PPI++","PPI++_crossfit",200,0.5,0.442,0.0222097275985096
"glm_wrong","PPI++","PPI++_crossfit",200,0.5,0.442,0.0222097275985096
"glm_wrong","PPI++","PPI++_crossfit",200,0.55,0.498,0.0223605008888441
"glm_wrong","PPI++","PPI++_crossfit",200,0.55,0.498,0.0223605008888441
"glm_wrong","PPI++","PPI++_crossfit",200,0.6,0.558,0.0222097275985096
"glm_wrong","PPI++","PPI++_crossfit",200,0.6,0.558,0.0222097275985096
"glm_wrong","PPI++","PPI++_crossfit",300,0,0.046,0.00936845771725528
"glm_wrong","PPI++","PPI++_crossfit",300,0,0.046,0.00936845771725528
"glm_wrong","PPI++","PPI++_crossfit",300,0.05,0.038,0.00855055553750749
"glm_wrong","PPI++","PPI++_crossfit",300,0.05,0.038,0.00855055553750749
"glm_wrong","PPI++","PPI++_crossfit",300,0.1,0.048,0.00955991631762538
"glm_wrong","PPI++","PPI++_crossfit",300,0.1,0.048,0.00955991631762538
"glm_wrong","PPI++","PPI++_crossfit",300,0.15,0.084,0.0124051602166195
"glm_wrong","PPI++","PPI++_crossfit",300,0.15,0.084,0.0124051602166195
"glm_wrong","PPI++","PPI++_crossfit",300,0.2,0.136,0.0153299706457645
"glm_wrong","PPI++","PPI++_crossfit",300,0.2,0.136,0.0153299706457645
"glm_wrong","PPI++","PPI++_crossfit",300,0.25,0.186,0.0174013792556797
"glm_wrong","PPI++","PPI++_crossfit",300,0.25,0.186,0.0174013792556797
"glm_wrong","PPI++","PPI++_crossfit",300,0.3,0.278,0.0200357680162254
"glm_wrong","PPI++","PPI++_crossfit",300,0.3,0.278,0.0200357680162254
"glm_wrong","PPI++","PPI++_crossfit",300,0.35,0.36,0.021466252583998
"glm_wrong","PPI++","PPI++_crossfit",300,0.35,0.36,0.021466252583998
"glm_wrong","PPI++","PPI++_crossfit",300,0.4,0.438,0.0221881049213312
"glm_wrong","PPI++","PPI++_crossfit",300,0.4,0.438,0.0221881049213312
"glm_wrong","PPI++","PPI++_crossfit",300,0.45,0.516,0.0223492281745925
"glm_wrong","PPI++","PPI++_crossfit",300,0.45,0.516,0.0223492281745925
"glm_wrong","PPI++","PPI++_crossfit",300,0.5,0.592,0.0219788989715136
"glm_wrong","PPI++","PPI++_crossfit",300,0.5,0.592,0.0219788989715136
"glm_wrong","PPI++","PPI++_crossfit",300,0.55,0.664,0.0211236360506424
"glm_wrong","PPI++","PPI++_crossfit",300,0.55,0.664,0.0211236360506424
"glm_wrong","PPI++","PPI++_crossfit",300,0.6,0.746,0.0194671004517879
"glm_wrong","PPI++","PPI++_crossfit",300,0.6,0.746,0.0194671004517879
"glm_wrong","PPI++","PPI++_independent_split",50,0,0.042,0.00897061870775924
"glm_wrong","PPI++","PPI++_independent_split",50,0,0.042,0.00897061870775924
"glm_wrong","PPI++","PPI++_independent_split",50,0.05,0.044,0.00917213170424411
"glm_wrong","PPI++","PPI++_independent_split",50,0.05,0.044,0.00917213170424411
"glm_wrong","PPI++","PPI++_independent_split",50,0.1,0.058,0.0104533248299285
"glm_wrong","PPI++","PPI++_independent_split",50,0.1,0.058,0.0104533248299285
"glm_wrong","PPI++","PPI++_independent_split",50,0.15,0.058,0.0104533248299285
"glm_wrong","PPI++","PPI++_independent_split",50,0.15,0.058,0.0104533248299285
"glm_wrong","PPI++","PPI++_independent_split",50,0.2,0.056,0.0102824121683582
"glm_wrong","PPI++","PPI++_independent_split",50,0.2,0.056,0.0102824121683582
"glm_wrong","PPI++","PPI++_independent_split",50,0.25,0.068,0.0112584190719657
"glm_wrong","PPI++","PPI++_independent_split",50,0.25,0.068,0.0112584190719657
"glm_wrong","PPI++","PPI++_independent_split",50,0.3,0.078,0.0119929979571415
"glm_wrong","PPI++","PPI++_independent_split",50,0.3,0.078,0.0119929979571415
"glm_wrong","PPI++","PPI++_independent_split",50,0.35,0.102,0.0135348439222623
"glm_wrong","PPI++","PPI++_independent_split",50,0.35,0.102,0.0135348439222623
"glm_wrong","PPI++","PPI++_independent_split",50,0.4,0.124,0.0147393351274744
"glm_wrong","PPI++","PPI++_independent_split",50,0.4,0.124,0.0147393351274744
"glm_wrong","PPI++","PPI++_independent_split",50,0.45,0.16,0.0163951212255354
"glm_wrong","PPI++","PPI++_independent_split",50,0.45,0.16,0.0163951212255354
"glm_wrong","PPI++","PPI++_independent_split",50,0.5,0.188,0.0174731794473702
"glm_wrong","PPI++","PPI++_independent_split",50,0.5,0.188,0.0174731794473702
"glm_wrong","PPI++","PPI++_independent_split",50,0.55,0.232,0.0188772879408034
"glm_wrong","PPI++","PPI++_independent_split",50,0.55,0.232,0.0188772879408034
"glm_wrong","PPI++","PPI++_independent_split",50,0.6,0.256,0.0195173768729304
"glm_wrong","PPI++","PPI++_independent_split",50,0.6,0.256,0.0195173768729304
"glm_wrong","PPI++","PPI++_independent_split",100,0,0.048,0.00955991631762538
"glm_wrong","PPI++","PPI++_independent_split",100,0,0.048,0.00955991631762538
"glm_wrong","PPI++","PPI++_independent_split",100,0.05,0.034,0.00810481338464989
"glm_wrong","PPI++","PPI++_independent_split",100,0.05,0.034,0.00810481338464989
"glm_wrong","PPI++","PPI++_independent_split",100,0.1,0.046,0.00936845771725528
"glm_wrong","PPI++","PPI++_independent_split",100,0.1,0.046,0.00936845771725528
"glm_wrong","PPI++","PPI++_independent_split",100,0.15,0.046,0.00936845771725528
"glm_wrong","PPI++","PPI++_independent_split",100,0.15,0.046,0.00936845771725528
"glm_wrong","PPI++","PPI++_independent_split",100,0.2,0.066,0.0111035129576184
"glm_wrong","PPI++","PPI++_independent_split",100,0.2,0.066,0.0111035129576184
"glm_wrong","PPI++","PPI++_independent_split",100,0.25,0.086,0.0125382614424808
"glm_wrong","PPI++","PPI++_independent_split",100,0.25,0.086,0.0125382614424808
"glm_wrong","PPI++","PPI++_independent_split",100,0.3,0.106,0.0137669168661687
"glm_wrong","PPI++","PPI++_independent_split",100,0.3,0.106,0.0137669168661687
"glm_wrong","PPI++","PPI++_independent_split",100,0.35,0.152,0.0160559023415067
"glm_wrong","PPI++","PPI++_independent_split",100,0.35,0.152,0.0160559023415067
"glm_wrong","PPI++","PPI++_independent_split",100,0.4,0.188,0.0174731794473702
"glm_wrong","PPI++","PPI++_independent_split",100,0.4,0.188,0.0174731794473702
"glm_wrong","PPI++","PPI++_independent_split",100,0.45,0.222,0.0185858010319706
"glm_wrong","PPI++","PPI++_independent_split",100,0.45,0.222,0.0185858010319706
"glm_wrong","PPI++","PPI++_independent_split",100,0.5,0.258,0.0195671152702691
"glm_wrong","PPI++","PPI++_independent_split",100,0.5,0.258,0.0195671152702691
"glm_wrong","PPI++","PPI++_independent_split",100,0.55,0.294,0.0203746901816936
"glm_wrong","PPI++","PPI++_independent_split",100,0.55,0.294,0.0203746901816936
"glm_wrong","PPI++","PPI++_independent_split",100,0.6,0.344,0.0212444816364156
"glm_wrong","PPI++","PPI++_independent_split",100,0.6,0.344,0.0212444816364156
"glm_wrong","PPI++","PPI++_independent_split",150,0,0.048,0.00955991631762538
"glm_wrong","PPI++","PPI++_independent_split",150,0,0.048,0.00955991631762538
"glm_wrong","PPI++","PPI++_independent_split",150,0.05,0.04,0.00876356092008266
"glm_wrong","PPI++","PPI++_independent_split",150,0.05,0.04,0.00876356092008266
"glm_wrong","PPI++","PPI++_independent_split",150,0.1,0.046,0.00936845771725528
"glm_wrong","PPI++","PPI++_independent_split",150,0.1,0.046,0.00936845771725528
"glm_wrong","PPI++","PPI++_independent_split",150,0.15,0.08,0.0121326007104825
"glm_wrong","PPI++","PPI++_independent_split",150,0.15,0.08,0.0121326007104825
"glm_wrong","PPI++","PPI++_independent_split",150,0.2,0.096,0.0131745208641529
"glm_wrong","PPI++","PPI++_independent_split",150,0.2,0.096,0.0131745208641529
"glm_wrong","PPI++","PPI++_independent_split",150,0.25,0.132,0.0151377673386798
"glm_wrong","PPI++","PPI++_independent_split",150,0.25,0.132,0.0151377673386798
"glm_wrong","PPI++","PPI++_independent_split",150,0.3,0.164,0.0165592270351004
"glm_wrong","PPI++","PPI++_independent_split",150,0.3,0.164,0.0165592270351004
"glm_wrong","PPI++","PPI++_independent_split",150,0.35,0.206,0.0180866801818355
"glm_wrong","PPI++","PPI++_independent_split",150,0.35,0.206,0.0180866801818355
"glm_wrong","PPI++","PPI++_independent_split",150,0.4,0.258,0.0195671152702691
"glm_wrong","PPI++","PPI++_independent_split",150,0.4,0.258,0.0195671152702691
"glm_wrong","PPI++","PPI++_independent_split",150,0.45,0.32,0.0208614476966485
"glm_wrong","PPI++","PPI++_independent_split",150,0.45,0.32,0.0208614476966485
"glm_wrong","PPI++","PPI++_independent_split",150,0.5,0.37,0.0215916650585359
"glm_wrong","PPI++","PPI++_independent_split",150,0.5,0.37,0.0215916650585359
"glm_wrong","PPI++","PPI++_independent_split",150,0.55,0.43,0.0221404606998138
"glm_wrong","PPI++","PPI++_independent_split",150,0.55,0.43,0.0221404606998138
"glm_wrong","PPI++","PPI++_independent_split",150,0.6,0.494,0.022359069748091
"glm_wrong","PPI++","PPI++_independent_split",150,0.6,0.494,0.022359069748091
"glm_wrong","PPI++","PPI++_independent_split",200,0,0.044,0.00917213170424411
"glm_wrong","PPI++","PPI++_independent_split",200,0,0.044,0.00917213170424411
"glm_wrong","PPI++","PPI++_independent_split",200,0.05,0.054,0.0101078187557949
"glm_wrong","PPI++","PPI++_independent_split",200,0.05,0.054,0.0101078187557949
"glm_wrong","PPI++","PPI++_independent_split",200,0.1,0.064,0.0109456840809517
"glm_wrong","PPI++","PPI++_independent_split",200,0.1,0.064,0.0109456840809517
"glm_wrong","PPI++","PPI++_independent_split",200,0.15,0.074,0.0117067501895274
